video_id,video_title,video_published_at,video_view_count,video_like_count,video_duration_seconds,thread_id,thread_total_reply_count,comment_id,is_reply,author_hash,text,comment_like_count,comment_published_at,text_len_chars,text_len_words,has_question,upper_ratio,kw_price,kw_range,kw_charging,video_age_days_at_comment
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,Ugx4u7ky-vJ0uZ3SMrx4AaABAg,4,Ugx4u7ky-vJ0uZ3SMrx4AaABAg.A-rh4YzQCttA-sV4PRLIoS,1,e9bf84fbe9a115f04026a696be00b5cfa5db6e848df9a3012d92a874bf58cf21,"Or are you referring to another comment? I'm sorry, sometimes I don't get the notifications or don't see something",0,2024-02-16 11:05:30+00:00,114,19,1,0.03296703296703297,0,0,0,3.9651851851851854
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,Ugx4u7ky-vJ0uZ3SMrx4AaABAg,4,Ugx4u7ky-vJ0uZ3SMrx4AaABAg.A-rh4YzQCttA-sZKYhvkea,1,e030987269c20881ab8e86443aa6bf1cae36de4bda8d7b91bfcecedcd05bcc62,@DaliborTruhlar yes,0,2024-02-16 11:42:40+00:00,19,2,0,0.11764705882352941,0,0,0,3.99099537037037
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,Ugx4u7ky-vJ0uZ3SMrx4AaABAg,4,Ugx4u7ky-vJ0uZ3SMrx4AaABAg.A-rh4YzQCttA-sncnFF13V,1,e9bf84fbe9a115f04026a696be00b5cfa5db6e848df9a3012d92a874bf58cf21,"I thought so! You're right, he is loveable ??@BonnieHaynes-gg4nk",0,2024-02-16 13:56:22+00:00,63,9,0,0.08333333333333333,0,0,0,4.0838425925925925
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,Ugxm5YGo2cgDSwR1dOZ4AaABAg,1,Ugxm5YGo2cgDSwR1dOZ4AaABAg,0,91805af54ef1177de4424954d8cc433e797a945051e8ed7ac3d6c6678c8c4a9b,We gotta pay for that shirt off  now!!!!,0,2024-02-16 03:36:53+00:00,40,8,0,0.03571428571428571,0,0,0,3.6536458333333335
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,Ugxm5YGo2cgDSwR1dOZ4AaABAg,1,Ugxm5YGo2cgDSwR1dOZ4AaABAg.A-rgjd4ONtsA-sNoqwiF8b,1,e9bf84fbe9a115f04026a696be00b5cfa5db6e848df9a3012d92a874bf58cf21,??????,0,2024-02-16 10:02:05+00:00,3,1,0,0.0,0,0,0,3.9211458333333336
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,Ugwj2duU6UqUNby7Czd4AaABAg,0,Ugwj2duU6UqUNby7Czd4AaABAg,0,861af1ce02075be89738ae9f5944b75bc08cdd4a733aee19b4d5fd659b863517,"Momoa embarrassed himself. He looked dirty, his hair looked greasy. Is he letting himself go?",1,2024-02-16 03:33:22+00:00,93,15,1,0.04,0,0,0,3.6512037037037035
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgwLe_Lh22cSu1ge0rh4AaABAg,1,UgwLe_Lh22cSu1ge0rh4AaABAg,0,fbf7ac77feeca0136303b421138940e3a32140af509390b2b1c863d60e7e85f1,Is Kawasaki single-handedly bringing back the mullet?,0,2024-02-16 03:31:52+00:00,53,7,1,0.044444444444444446,0,0,0,3.650162037037037
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgwLe_Lh22cSu1ge0rh4AaABAg,1,UgwLe_Lh22cSu1ge0rh4AaABAg.A-rg9rbh55HA-sNnVWxTvi,1,e9bf84fbe9a115f04026a696be00b5cfa5db6e848df9a3012d92a874bf58cf21,It seems so! ??????,0,2024-02-16 10:01:53+00:00,16,4,0,0.1111111111111111,0,0,0,3.9210069444444446
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgxpV3jLqTG5_mRg3Sh4AaABAg,1,UgxpV3jLqTG5_mRg3Sh4AaABAg,0,967a451907efbec5c47466a0f996f63e3070ed233444fb633c192426ac938bfd,"Don't care about the celebrities, give me the horses and a dog every time. Budweiser wins...again...always...horses...doggo!",0,2024-02-16 03:20:45+00:00,124,16,0,0.021505376344086023,0,0,0,3.6424421296296297
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgxpV3jLqTG5_mRg3Sh4AaABAg,1,UgxpV3jLqTG5_mRg3Sh4AaABAg.A-retRiHEVHA-sNlmkoZEu,1,e9bf84fbe9a115f04026a696be00b5cfa5db6e848df9a3012d92a874bf58cf21,"You're right, the Clydesdales are the celebrities! ?????? I'm glad you like the commercial!",0,2024-02-16 10:01:40+00:00,88,14,0,0.04477611940298507,0,0,0,3.9208564814814815
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgwC2LSPfStBjcN1qBZ4AaABAg,1,UgwC2LSPfStBjcN1qBZ4AaABAg,0,8d933cfd5bb6ec03eca17b1ebebdb53cf3525d6fa0382ca2b91939c5180b309e,Fun fact:  the dog in the Bud commercial belongs to Kurt Russell and Goldie Hawn’.  Also the extended version is even better-great one liners.,2,2024-02-16 03:20:27+00:00,142,24,0,0.0625,0,0,0,3.6422337962962965
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgwC2LSPfStBjcN1qBZ4AaABAg,1,UgwC2LSPfStBjcN1qBZ4AaABAg.A-rerHou3PjA-sNh1ruE8h,1,e9bf84fbe9a115f04026a696be00b5cfa5db6e848df9a3012d92a874bf58cf21,"You're right, it's their dog ?? You're also right when it comes to the extended versions that are very often more entertaining and seem to be more daring, if that's the right expression",0,2024-02-16 10:01:01+00:00,184,33,0,0.013793103448275862,0,0,0,3.9204050925925924
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,Ugyx4oMfyLsGlvQeu8J4AaABAg,1,Ugyx4oMfyLsGlvQeu8J4AaABAg,0,0b759238f68df87e674a256b71f17b3248365cdd71ef6d943825a6f7637738e3,T-Mobile all the way!,0,2024-02-16 03:01:29+00:00,21,4,0,0.125,0,0,0,3.6290625
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,Ugyx4oMfyLsGlvQeu8J4AaABAg,1,Ugyx4oMfyLsGlvQeu8J4AaABAg.A-rcgLmdS4_A-sNVWl2ibv,1,e9bf84fbe9a115f04026a696be00b5cfa5db6e848df9a3012d92a874bf58cf21,"I'm glad you like it, it is a great commercial ?? Thank you for your vote!",0,2024-02-16 09:59:18+00:00,73,16,0,0.037037037037037035,0,0,0,3.919212962962963
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgxGspOcz9BkPZPjGER4AaABAg,1,UgxGspOcz9BkPZPjGER4AaABAg,0,430af0f0ed99c658a94dd5721032b32d26589b570efcf429da893086076f80b7,Ha ha ha ha the Steve Austin mullet!!!!! Hilarious!!!!,0,2024-02-16 02:47:13+00:00,54,9,0,0.10810810810810811,0,0,0,3.6191550925925924
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgxGspOcz9BkPZPjGER4AaABAg,1,UgxGspOcz9BkPZPjGER4AaABAg.A-rb2rLYpXoA-sNRTfJwXn,1,e9bf84fbe9a115f04026a696be00b5cfa5db6e848df9a3012d92a874bf58cf21,The Mullets are great! I'm glad you like it ??,0,2024-02-16 09:58:45+00:00,45,10,0,0.09090909090909091,0,0,0,3.9188310185185187
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgxLmRokntHdzKE4zbF4AaABAg,1,UgxLmRokntHdzKE4zbF4AaABAg,0,ce75fcef82c859913131d2700838ff826e54950ddd5d47580187344b261bd6f0,Good video (respond if you see dis),1,2024-02-16 02:25:30+00:00,35,7,0,0.037037037037037035,0,0,0,3.604074074074074
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgxLmRokntHdzKE4zbF4AaABAg,1,UgxLmRokntHdzKE4zbF4AaABAg.A-rZZsLR641A-sNOPuQONO,1,e9bf84fbe9a115f04026a696be00b5cfa5db6e848df9a3012d92a874bf58cf21,I'm so glad you enjoyed it! Thank you for watching and for your comment! I saw it and I responded ??,0,2024-02-16 09:58:20+00:00,99,21,0,0.05333333333333334,0,0,0,3.9185416666666666
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgxcN8FAszN1yx8aE2F4AaABAg,0,UgxcN8FAszN1yx8aE2F4AaABAg,0,bb9ebb6809abbda81aa42d2fc03ea64237879806b7fe559477182067e35b4013,Stupid commercials,0,2024-02-16 02:11:14+00:00,18,2,0,0.058823529411764705,0,0,0,3.5941666666666667
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgzOZF2cMHlr0TOx2eh4AaABAg,0,UgzOZF2cMHlr0TOx2eh4AaABAg,0,0b4cd42392ea6732e19c3ed21ab737265317ecfbb70666ea6a3a417146429a07,WTF! WHAT ARE THESE....,0,2024-02-16 01:52:23+00:00,23,4,0,1.0,0,0,0,3.581076388888889
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgyKKD8WHSt9vYLWK514AaABAg,1,UgyKKD8WHSt9vYLWK514AaABAg,0,9d63ea6378db929f2659b92518bbf62e4c61e732b5bb1e08f1a1df5d7ff1a5b7,Neighbaaah,0,2024-02-16 01:29:48+00:00,10,1,0,0.1,0,0,0,3.5653935185185186
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgyKKD8WHSt9vYLWK514AaABAg,1,UgyKKD8WHSt9vYLWK514AaABAg.A-rTBmRhiJTA-sN3AmiyYM,1,e9bf84fbe9a115f04026a696be00b5cfa5db6e848df9a3012d92a874bf58cf21,Neighbaaaaaaaa! ?????? I'm glad you liked it!,0,2024-02-16 09:55:26+00:00,42,7,0,0.06666666666666667,0,0,0,3.9165277777777776
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgxHNBgHjLcnFR4UdHh4AaABAg,1,UgxHNBgHjLcnFR4UdHh4AaABAg,0,1c70478e1452313aa103d14523ac48c278eb7784061133faf7b808b3c1bde6f8,Walken!! BMW,0,2024-02-16 01:19:22+00:00,12,2,0,0.4444444444444444,0,0,0,3.558148148148148
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgxHNBgHjLcnFR4UdHh4AaABAg,1,UgxHNBgHjLcnFR4UdHh4AaABAg.A-rS-UZ749dA-sMx_i36dJ,1,e9bf84fbe9a115f04026a696be00b5cfa5db6e848df9a3012d92a874bf58cf21,"Great choices, thank you for your vote! ??????",0,2024-02-16 09:54:32+00:00,43,8,0,0.03225806451612903,0,0,0,3.9159027777777777
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgwoRGU1W_ONpE8u0R94AaABAg,1,UgwoRGU1W_ONpE8u0R94AaABAg,0,c44d956cb4d585332c577ddd1390250d67fde2bd2197a6007dc8b6f7a30f22b9,Dyna. Mita. We'd be friends,0,2024-02-16 01:17:55+00:00,27,5,0,0.15,0,0,0,3.557141203703704
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgwoRGU1W_ONpE8u0R94AaABAg,1,UgwoRGU1W_ONpE8u0R94AaABAg.A-rRpk17TDmA-sMyV9iVxR,1,e9bf84fbe9a115f04026a696be00b5cfa5db6e848df9a3012d92a874bf58cf21,Nice ??????,0,2024-02-16 09:54:39+00:00,8,2,0,0.25,0,0,0,3.9159837962962962
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgyfQYbIadiHnwQQUAN4AaABAg,0,UgyfQYbIadiHnwQQUAN4AaABAg,0,a67d5f6e6449dce1fbb3c5a94232e5b3fe526a3423fef6e341595941a172de4d,Worst year of commercials. Garbage commercials for garbage gen-pop.,0,2024-02-16 01:13:56+00:00,67,9,0,0.03571428571428571,0,0,0,3.554375
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,Ugw3PviaxaSzn73ToAp4AaABAg,1,Ugw3PviaxaSzn73ToAp4AaABAg,0,870fb6d00c878674534e44c9b80d9ca27cd8242da2f3bef7794d4643fd6ea869,"1st one? Sucked.
2nd one? Winner
3rd? Meh , ok i guess.
4? Well, it's not Bud Light.
5? Can`t go wrong with Walken.
6,7? Just new commercials.
8? Cringeworthy,sappy,stupid
9.Dunkings? Stale Celebs.
10.Blind guy? Pulling on heart strings to sell s**t? Repugnant.
11.Doordash. Its DoorDash.
12.Stuck playing Mr.Chow the rest of ur life.
13.Tacoma? Chevy makes better trucks.
14.Reese cups? don't need a commercial to make me eat them.",0,2024-02-16 01:09:29+00:00,432,70,1,0.0858085808580858,0,0,0,3.5512847222222224
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,Ugw3PviaxaSzn73ToAp4AaABAg,1,Ugw3PviaxaSzn73ToAp4AaABAg.A-rQs0sLgZPA-sMvw5XRDa,1,e9bf84fbe9a115f04026a696be00b5cfa5db6e848df9a3012d92a874bf58cf21,"Thank you for your analysis and your vote! I agree with you especially when it comes to Walken and Reese's - although I've never eaten anthing from them, they do look delicious ?? Thanks for watching to the end!",1,2024-02-16 09:54:18+00:00,210,39,0,0.03636363636363636,0,0,0,3.9157407407407407
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgyMo70zC3IsUAEF0Ux4AaABAg,3,UgyMo70zC3IsUAEF0Ux4AaABAg,0,c44d956cb4d585332c577ddd1390250d67fde2bd2197a6007dc8b6f7a30f22b9,"After watching T-Mobile, I don't know if I need to see the other ones. That was the best. Go Jason",0,2024-02-16 01:03:42+00:00,98,20,0,0.10810810810810811,0,0,0,3.5472685185185187
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgyMo70zC3IsUAEF0Ux4AaABAg,3,UgyMo70zC3IsUAEF0Ux4AaABAg.A-rQCdjUbrhA-rRcFraPpp,1,c44d956cb4d585332c577ddd1390250d67fde2bd2197a6007dc8b6f7a30f22b9,"Number two the mullets that was hilarious , followed by Reese's peanut butter cups also very hilarious  and Toyota Tacoma 4,  because I've had two and I love them and we used that ""No gusto"" handle a good bit.??",0,2024-02-16 01:16:04+00:00,210,39,0,0.043478260869565216,0,0,0,3.5558564814814817
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgyMo70zC3IsUAEF0Ux4AaABAg,3,UgyMo70zC3IsUAEF0Ux4AaABAg.A-rQCdjUbrhA-sMaaket_k,1,e9bf84fbe9a115f04026a696be00b5cfa5db6e848df9a3012d92a874bf58cf21,I'm so glad you like it! Jason is great ??????,0,2024-02-16 09:51:24+00:00,43,10,0,0.06896551724137931,0,0,0,3.9137268518518518
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgyMo70zC3IsUAEF0Ux4AaABAg,3,UgyMo70zC3IsUAEF0Ux4AaABAg.A-rQCdjUbrhA-sMen60W7n,1,e9bf84fbe9a115f04026a696be00b5cfa5db6e848df9a3012d92a874bf58cf21,Thank you for your votes and for watching to the end! I'm glad you liked so many ?? @trinitywright7122,0,2024-02-16 09:51:58+00:00,101,19,0,0.02666666666666667,0,0,0,3.9141203703703704
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgyP-or2PjzZeal6_CR4AaABAg,1,UgyP-or2PjzZeal6_CR4AaABAg,0,b77a0292888bde18cf32489497f7b04155c74eda7107df9af10e319bde977315,"Sorry...but the Budwiser beer one... was the  #  1 for me!!!!!...??  and ironically,  lve the ornament of it.. wow....????????",0,2024-02-16 00:59:45+00:00,124,19,0,0.028169014084507043,0,0,0,3.544525462962963
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgyP-or2PjzZeal6_CR4AaABAg,1,UgyP-or2PjzZeal6_CR4AaABAg.A-rPknFBKGVA-sMXaHxUJJ,1,e9bf84fbe9a115f04026a696be00b5cfa5db6e848df9a3012d92a874bf58cf21,"I'm glad you liked it, thank you for your vote! ??",0,2024-02-16 09:50:51+00:00,49,11,0,0.02857142857142857,0,0,0,3.9133449074074074
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgyUu_hi4jnJsUfvngx4AaABAg,0,UgyUu_hi4jnJsUfvngx4AaABAg,0,647a5f444df6d32f48f3b6cda51e515582201cd8591d1128658d2b4982da48a4,How many dibm ads can Americans swallow? Who gets paid for these dumb things?,0,2024-02-16 00:37:22+00:00,77,14,1,0.04838709677419355,0,0,0,3.5289814814814813
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,Ugz7hw6uGWZZHDjyXbp4AaABAg,1,Ugz7hw6uGWZZHDjyXbp4AaABAg,0,883cf20d1d946a4943ad6638605ce4f5c959a84dc241697329c03c29fcfe4bb0,"Haven't seen Zach Braff or Donald Faison since ""Scrubs'"" finished. They either have an excellent makeup artist or have a portrait, that is aging , hidden in the attic.",0,2024-02-16 00:35:41+00:00,167,29,0,0.05343511450381679,0,0,0,3.5278125
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,Ugz7hw6uGWZZHDjyXbp4AaABAg,1,Ugz7hw6uGWZZHDjyXbp4AaABAg.A-rN-PfvemCA-sMTx2OK4f,1,e9bf84fbe9a115f04026a696be00b5cfa5db6e848df9a3012d92a874bf58cf21,"You're right, they keep in shape! ??",0,2024-02-16 09:50:21+00:00,35,7,0,0.04,0,0,0,3.9129976851851853
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgzhJEtSjF4KvjzEsXh4AaABAg,1,UgzhJEtSjF4KvjzEsXh4AaABAg,0,7f93f27a44c97002793425f5ae7e09a98c87dde6d10c547de1721df54ad9adfd,It's not the Super Bowl without the Budweiser Clydesdales!,0,2024-02-16 00:30:37+00:00,58,9,0,0.10416666666666667,0,0,0,3.5242939814814815
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgzhJEtSjF4KvjzEsXh4AaABAg,1,UgzhJEtSjF4KvjzEsXh4AaABAg.A-rMQJpWVdpA-sMPeLkpZr,1,e9bf84fbe9a115f04026a696be00b5cfa5db6e848df9a3012d92a874bf58cf21,You're right! It's good to have them back ??,0,2024-02-16 09:49:46+00:00,43,9,0,0.06451612903225806,0,0,0,3.9125925925925924
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgyqxepbPCTY3R6O40t4AaABAg,1,UgyqxepbPCTY3R6O40t4AaABAg,0,47ef44aff3144240dc2937b8328bde6ffc1783358827309c7f201d4c6e3d23fb,"STILL AIN'T BUYING anything from Tranheuser Butch. BUT Dunkings??? YEEEES! Well yes, not yeeees. Number 1 mostly cuz those 2 actors I like.",0,2024-02-16 00:25:04+00:00,139,23,1,0.2830188679245283,0,0,0,3.520439814814815
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgyqxepbPCTY3R6O40t4AaABAg,1,UgyqxepbPCTY3R6O40t4AaABAg.A-rLmlajTs7A-sMNADuOEX,1,e9bf84fbe9a115f04026a696be00b5cfa5db6e848df9a3012d92a874bf58cf21,"I'm glad you like the Dunkin' commercial - your right, Ben and Matt and all the others are great fun ??",0,2024-02-16 09:49:25+00:00,102,21,0,0.05194805194805195,0,0,0,3.912349537037037
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgynYpLm8rlKiBCJ4ZV4AaABAg,1,UgynYpLm8rlKiBCJ4ZV4AaABAg,0,702ff134397e468d6ddfeca9139e401f2107417bc6a0c9db1f44e34119f29474,Thank you for not adding a bunch of unnecessary commentary and ruining it like many others on here have done!,2,2024-02-16 00:09:49+00:00,109,20,0,0.011235955056179775,0,0,0,3.509849537037037
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgynYpLm8rlKiBCJ4ZV4AaABAg,1,UgynYpLm8rlKiBCJ4ZV4AaABAg.A-rK243HmvmA-sMHL81vR2,1,e9bf84fbe9a115f04026a696be00b5cfa5db6e848df9a3012d92a874bf58cf21,"Thank you for your nice words, I'm glad you enjoyed it the way it is! I also don't like these commentaries, it's about the commercials ??",1,2024-02-16 09:48:38+00:00,136,26,0,0.028846153846153848,0,0,0,3.9118055555555555
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgxLuropVI8XJQLm8_p4AaABAg,0,UgxLuropVI8XJQLm8_p4AaABAg,0,6717c4bc0d0ecc33f652e71e7ff74c27cf242760e1a128f63091d1ac20d04943,Where is the humor...this PC BS is really getting old.,0,2024-02-15 23:57:23+00:00,54,10,0,0.12195121951219512,0,0,0,3.501215277777778
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgxS-Ir7pPzvzPn2VKF4AaABAg,1,UgxS-Ir7pPzvzPn2VKF4AaABAg,0,03766ce4fff9707c6eabf85dc282d5a7ced5b42cb5956c92d8b78aaf85bc924f,Anyone nothing that the two Affleck brothers have done a Dunkin donuts commercial,0,2024-02-15 23:55:01+00:00,81,13,0,0.043478260869565216,0,0,0,3.4995717592592595
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgxS-Ir7pPzvzPn2VKF4AaABAg,1,UgxS-Ir7pPzvzPn2VKF4AaABAg.A-rILct2-prA-sMC6pHmyZ,1,e9bf84fbe9a115f04026a696be00b5cfa5db6e848df9a3012d92a874bf58cf21,"You're right, Casey Affleck was in the SNL sketch! ??????",0,2024-02-16 09:47:55+00:00,54,10,0,0.15384615384615385,0,0,0,3.9113078703703703
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgxnqcgiCEJtK8YJUqB4AaABAg,1,UgxnqcgiCEJtK8YJUqB4AaABAg,0,3f55ebef1818e08e6be9a1fbe2f0519815dacf5e4ce637f8ad524648e53ab91b,The T-Mobile was a Superbowl commercial,0,2024-02-15 23:44:50+00:00,39,6,0,0.12121212121212122,0,0,0,3.4925
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgxnqcgiCEJtK8YJUqB4AaABAg,1,UgxnqcgiCEJtK8YJUqB4AaABAg.A-rHB5Re1eiA-sLmD-qN85,1,e9bf84fbe9a115f04026a696be00b5cfa5db6e848df9a3012d92a874bf58cf21,You're right! ??,0,2024-02-16 09:44:14+00:00,15,3,0,0.1,0,0,0,3.90875
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgxzeTEwO51SVCVwSQp4AaABAg,1,UgxzeTEwO51SVCVwSQp4AaABAg,0,91a1d28f7fae389b782648750bd4bd1e9da3d8d4d7506ae55656f9dc91f6e923,I don't watch the super bowl so I don't see the commercials...nut i liked these because they are all LIT that I logged in just to comment!!!! ?,0,2024-02-15 23:35:25+00:00,143,28,0,0.05660377358490566,0,0,0,3.485960648148148
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgxzeTEwO51SVCVwSQp4AaABAg,1,UgxzeTEwO51SVCVwSQp4AaABAg.A-rG62jg0qKA-sLl7a7sww,1,e9bf84fbe9a115f04026a696be00b5cfa5db6e848df9a3012d92a874bf58cf21,Thank you very much for your nice comment! I'm so glad you enjoyed them and even logged in to comment! ??????,0,2024-02-16 09:44:06+00:00,106,21,0,0.025,0,0,0,3.908657407407407
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,UgwyuT-OaJRhZaRVSVB4AaABAg,0,UgwyuT-OaJRhZaRVSVB4AaABAg,0,72679da8da2eb95c22b82510242c6d48873a760537bd0259f3ffd94b0f249e92,Creepy.,0,2024-02-15 23:29:28+00:00,7,1,0,0.16666666666666666,0,0,0,3.481828703703704
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,Ugz86Ewc2BGMxwOu9Pp4AaABAg,5,Ugz86Ewc2BGMxwOu9Pp4AaABAg,0,c7449b14749d3437ffee7077008d4e670c511cf39a01bacb434d8765c972ef43,"There’s something about living past 60 when you lose a connection with popular culture. Plus, you’ve lived through so many advertisements that you recognize lazy hackery when you see it. Old cliches and so forth. There’s a reason why people get grumpy in old age. I enjoyed some of these, but others were just terrible. Poorly conceived and executed, especially considering how much they cost to run. The Budweiser ad with the Clydesdales appealed to me in a nostalgic way, which was its intent, but most come across as contrived and unimaginative. To me at least, which is fitting because of my demographic. In old age you aren’t as engaged with the culture the way you used to be. You no longer recognize the names of the most popular celebrities and popular music. It’s your teens and 20s where you establish your cultural references, and you slowly lose touch with what’s hot and what’s not. Other things in your life take precedent and you just don’t go out as much. I just find it interesting how your perceptions change as you age and how advertisers see you. It happens to everyone who lives long enough.",0,2024-02-15 23:23:27+00:00,1112,195,0,0.01807909604519774,1,0,0,3.4776504629629628
-7RCFxLojc8,10 Best Super Bowl Commercials 2024,2024-02-12 11:55:38+00:00,3106805,22145.0,681,Ugz86Ewc2BGMxwOu9Pp4AaABAg,5,Ugz86Ewc2BGMxwOu9Pp4AaABAg.A-rEjNRfx62A-sL_UXXjFt,1,e9bf84fbe9a115f04026a696be00b5cfa5db6e848df9a3012d92a874bf58cf21,"You're right about the changing perception. Also, I get bored very quickly because with age you've already seen many things and they become repetitive. Especially when it comes to advertising. That's why we have to question ourselves from time to time and start again and give it another chance. For example, I like these new Super Bowl commercials better that those in the last few years ??",1,2024-02-16 09:42:30+00:00,390,67,0,0.028662420382165606,0,0,0,3.9075462962962964
